path	bytes	kind	sha256	symlink_target	retention_class	reason_code	reason
tests/fixtures/inputs/public-api/fterrdef.FT_Err_Too_Few_Arguments.json	5564	file	47e677d7e6e1ee9c3d7ebb0be1ddab14c11cb26f5c3cf1b628e138dc258b31b6	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/fterrdef.FT_Err_Too_Many_Caches.json	3281	file	44faa05563b0156b73392b9c1859135eb96f451edb5056efed6b657640f46ab1	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/fterrdef.FT_Err_Too_Many_Drivers.json	3024	file	1e36746a14331cfb979fd42c9cad1a417b3b85286f230ce4364ff1ccfaa8915e	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/fterrdef.FT_Err_Too_Many_Extensions.json	3092	file	e43c8aed7b2fd6e2b3ba7484efbb14851fe66a11f384e9f5ca0f5dac5c13af7c	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/fterrdef.FT_Err_Too_Many_Function_Defs.json	3579	file	48b78b864c057acfc107ef636553ec164d8d3a48000b4bf51a460ebcc8c048b6	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/fterrdef.FT_Err_Too_Many_Hints.json	3418	file	ed7bd4e710362940bf051d9a86f8b99bd73afcf955b01fb583f476244a89d74d	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/fterrdef.FT_Err_Too_Many_Instruction_Defs.json	3557	file	94fb4d9a9ef2a9521ccde96e4b82430bccf0f3022245aa75accda7fc095bcc84	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/fterrdef.FT_Err_Unimplemented_Feature.json	5458	file	bc374be8fd86f9eafa1dc2ea1e4e9e579484644ebd40e7036d284f618edf5cbc	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/fterrdef.FT_Err_Unknown_File_Format.json	5626	file	0c516d57ffeecb3ce6c62e8be08056b24279dc0acb0e076662d943a6ba422f74	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/fterrdef.FT_Err_Unlisted_Object.json	3039	file	370d9ec6134eee99d547204a0c89859664e95941b1db568fbd33fe63a61b3022	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/fterrors.FT_ERRORDEF.json	3596	file	ed3af92c8c707fd3342249fead3b646eeab0fbf4742ed9e20f7ff175646341af	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/fterrors.FT_ERRORDEF_.json	4096	file	b7ac6c3cb10741e7c962eff37e9d597b7481b089fcf61d12104086f145dc03ec	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/fterrors.FT_ERROR_END_LIST.json	3482	file	efd2e3eb7ba4d2cd110184dd71070b2c0166fe512b03ff6d06197f7a21cab2d1	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/fterrors.FT_ERROR_START_LIST.json	3522	file	1c97318b14b62b6bbf221134eec36fed2b6f49450ce2a4386712de2cc7e0d98a	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/fterrors.FT_ERR_BASE.json	5388	file	7587168135ec4f385ba3c2fc079f28334e05b7241c118db678c0dd8427a2a8cf	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/fterrors.FT_ERR_PREFIX.json	3919	file	536f835a24af0884a28571c3465f24d6ddc35482c94481e2632d06ba00cf4d1e	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/fterrors.FT_ERR_PROTOS_DEFINED.json	3581	file	b5447e2a91d0b44d5717bec75062ee591a3e2ff76d0c27426d7d3deff96e7959	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/fterrors.FT_Error_String.json	6177	file	1d6f6876b3d0d48cbcdef80795398ed60fab0f6880f664beba345cde264ab67d	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/fterrors.FT_INCLUDE_ERR_PROTOS.json	3562	file	9d4f2668268623650eb291489629e0241dd8042ec9ba5ae0228f2b66f3c0c8fc	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftfntfmt.FT_Get_Font_Format.json	4384	file	92c9a2e55c9248484d59fe60be4e87f49a668902218cb8e0797ba0ef56f19bd9	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftfntfmt.FT_Get_X11_Font_Format.json	2922	file	1a6b7471efce48aa3a4413172694b551b2754c30fccdc4dede2f889f823292e4	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgasp.FT_GASP_DO_GRAY.json	1473	file	ad30f62de3b1f208ffd6f7bd914816051c8dc34533695f407ce6d2a020bdac0b	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgasp.FT_GASP_DO_GRIDFIT.json	1488	file	775c7dce4fb1f4df9897913b5b2953f1687c7c5f3488cba20efec62c53317007	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgasp.FT_GASP_NO_TABLE.json	3579	file	42eeb1260f38dd69c22836de9f5fda3d09cc2f20c73a1764549abd44b2427735	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgasp.FT_GASP_SYMMETRIC_GRIDFIT.json	1550	file	a3fc4106de6ee9e659027c8fd584cfedd3f01d737a9965ba174243a21a3bf4ad	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgasp.FT_GASP_SYMMETRIC_SMOOTHING.json	1560	file	4a9713e3f9a163492624a9f446b9ee7fe034bfa68ca5c07596372081a0c65bcf	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgasp.FT_Get_Gasp.json	16596	file	8089fa9f7031d426896cb8be1e21badc2a993f71dd217f50ace1695fa4467b6a	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftglyph.FT_BitmapGlyph.json	3298	file	ab465aede80c7b70ea841138b94d970c5637d96dc845cda9cb88463b9e3809f0	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftglyph.FT_BitmapGlyphRec.json	9008	file	cf727c6fa70ba599aae6fedc9cde073e32bc7133d46efa6fbc97f242291206de	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftglyph.FT_Done_Glyph.json	11559	file	f8dea61ba0ba4600a3d2fa4074983be497fab05b975b9d4c4ba021cec5b6c188	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftglyph.FT_GLYPH_BBOX_GRIDFIT.json	4365	file	cc4cf29bc6be685ba7b9f4ad90640b0d18a471a737ab98c119882102eb0baf0e	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftglyph.FT_GLYPH_BBOX_PIXELS.json	4232	file	e2c9ca3748114f4fcc25c8cf2f047da59b6ad787cefd7b5d41b60b0c41763485	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftglyph.FT_GLYPH_BBOX_SUBPIXELS.json	4309	file	cfe64808ef2da25090e43913c72cba536f109d37bfc8508e14721efd495d1722	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftglyph.FT_GLYPH_BBOX_TRUNCATE.json	4348	file	44777588c4de4a6cffd99a281a5a7bf9d2acfb533e1ccc16cdcb0520104bdc6b	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftglyph.FT_GLYPH_BBOX_UNSCALED.json	5090	file	c18a047cfcc2bab09e8f91b429ed60f037fc0958cacbf4d464367755663df787	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftglyph.FT_Get_Glyph.json	12941	file	111706c05515d8d085f61b090829df84cbc613021b071a809c4874dc9e2c3dc8	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftglyph.FT_Glyph.json	6387	file	987d7a7d136f4cd025b86cecf87c43e9ff3e5e418c8a99b0953901110f28efc3	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftglyph.FT_GlyphRec.json	6614	file	775e7ca5d604d0ec5aedeb09ca5aee017fbf16a9f2ed109b75fb9885bb6eb8ff	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftglyph.FT_Glyph_BBox_Mode.json	2776	file	80ca6b786fd72e6a385618fde2a6e5272c2cca3c8c3e8a53ecf643fd184d6675	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftglyph.FT_Glyph_Class.json	6560	file	3df946071be762c615a7871b99756add22771e5201d0fcdb6697dd3a0099a4a4	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftglyph.FT_Glyph_Copy.json	8918	file	1250212e1f155b130f6365c20bd28ca0571b957bacb3338454d03e87eb9c02d4	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftglyph.FT_Glyph_Get_CBox.json	8781	file	c8d4eae496a1803f4c33cd32d84da1b9217ba32795bf2315bd88b3f3c97c3fc0	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftglyph.FT_Glyph_To_Bitmap.json	15052	file	482251e5c9237742e1ef106310df230a9b424caa80aac38a4ca451ba2221d00c	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftglyph.FT_Glyph_Transform.json	9591	file	35a7f4e9430e7a93ee7a8cdf8b9332324e2141681ae3f444bc1ea0831942eb46	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftglyph.FT_Matrix_Invert.json	5831	file	8947ee6804deb7195308e27b3455769aa5a7c8376549ed1d0df96af5ae55292f	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftglyph.FT_Matrix_Multiply.json	5387	file	253d37c9b017164629e0dffe62ac4479833ac7e866901f2980dfdf49fda38696	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftglyph.FT_New_Glyph.json	7733	file	45e56e9d254b47cd6196ced366f361c5f4e287c69c28bca40a63643367fce000	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftglyph.FT_OutlineGlyph.json	3311	file	4b11d2061619d99a5f9e84c6473951f4ef3f9c15e5791ef9ccf528f6bdf7ceb2	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftglyph.FT_OutlineGlyphRec.json	5854	file	731d5417b794d76f4b281bb7a8fc68ba222d9fd698382f32ae025d7437fdbcdf	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftglyph.FT_SvgGlyph.json	5173	file	e5e7ee956abe234c21631452d7b9edef862bee2bdc300988ee69854312d04a6d	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftglyph.FT_SvgGlyphRec.json	5280	file	f61d1ab7d52d732f3789ad0d48dfcbeac12e5e871af8c782eaa1d9df24f1c579	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_ClassicKern_Free.json	2724	file	a21deaa3dd1f7e61c15b72eebc440335629669f10861992ed11461bd078c84ed	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_ClassicKern_Validate.json	6528	file	7f282f3565d06b5ba2e6f4cd9a18b340bfd71e345b6e954c3aabc35a70a3dad0	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_TrueTypeGX_Free.json	2742	file	3f71c68c1a030b0e220aae5d7bc1ebeec9232a4c72033177fa13aab10519b114	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_TrueTypeGX_Validate.json	8569	file	7737ab43f9050a2368495dec1750e287bcc3eb561158a1127da880d5f8d0ff9d	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_VALIDATE_APPLE.json	5844	file	454aa9c3756f0df8016ecf7894f90c89da3a5fd7060e7363c08f5f675c2496bd	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_VALIDATE_CKERN.json	7702	file	da7dfb83838e85091ec9b09757ae8581b270aeba6cab38e83adecd43ae4439d4	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_VALIDATE_GX.json	4677	file	8bf56b9431b1fd724e7375ba3487f8f1562cb481cfff1366c89c79c0d12dfce7	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_VALIDATE_GX_BITFIELD.json	4606	file	0bb7e7ee3376ba28ffd1117856f2be8fb0a14800ab28b23ebe8be4aeafbc55dc	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_VALIDATE_GX_LAST_INDEX.json	2323	file	057eeb30f2c12736fb78488bcef900049aae893359bfadfb14406e5ac84fa5d9	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_VALIDATE_GX_LENGTH.json	3456	file	0881d1259e8dbc53e9976a4a2ccb5ee037d632670d5c8d74388699bf1fb88cc7	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_VALIDATE_GX_START.json	2545	file	d337e23dcbf500b44f805dfb33ce47bd9fe33113942d98fd9b9e1fa1c5b4d008	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_VALIDATE_MS.json	3416	file	a772544c65b9a5941621344a19a96c6099c5182ce23cd5a5debdf79bdfb70ede	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_VALIDATE_bsln.json	3848	file	afef19e957d6d19b5474a8008781e39d1cd6aed3bbe99cddfb1c462b0a8a644a	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_VALIDATE_bsln_INDEX.json	3023	file	497ae93d290d17c8e4c84e96763a6795c6c2c245939356a225f4ac444f4a076c	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_VALIDATE_feat.json	3900	file	defc8a9e1b89b18adfda7c2acf44d98efee86f9a9763c511b610fd4afce2624e	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_VALIDATE_feat_INDEX.json	3023	file	e7f73da442b076cd98d068a25c7eba4dd06478780ef5dda22dcecd8a0ee8924b	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_VALIDATE_just.json	3893	file	ce631631b9dd599b03a3977082a9337e7bde2ccac9f20c78fca2cc8b0a9b477d	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_VALIDATE_just_INDEX.json	3023	file	76f8e1a4b86048b32fe8fe46aa3d1bc0db9950332ee862c8beb0110b5b6fe7f9	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_VALIDATE_kern.json	3879	file	149db6fd9cb8365429cef3853904119e991f48e86ddefe99703714ea6578bd04	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_VALIDATE_kern_INDEX.json	3029	file	a6d964ecebb90da91a74f19807c0e3d2409c405038f8080bf5fc5daf6138f38e	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_VALIDATE_lcar.json	3865	file	c0809f276ebcbe1a0e826577b9c058e5829175810ed087e7f771c53861ad6294	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_VALIDATE_lcar_INDEX.json	3160	file	19e314d7267aece13023d606c0a2c1b451be3f3456ebac8cec6a0501b11f00fd	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_VALIDATE_mort.json	4162	file	9583591c31a833984d7ff4a7787424386ca1880c9b066531b9fab76371309ff4	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_VALIDATE_mort_INDEX.json	3023	file	e0ef6f2b72ff60829229efc46cffb203f5eec34ee5790671b2b463561d9ed74a	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_VALIDATE_morx.json	4164	file	a74f92b682041525174e3490f3e60349cab8ccca855be0dd6aaf523a7f90e705	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_VALIDATE_morx_INDEX.json	3023	file	fa43a241c37b12df11ab24b386a8a4c632d4a0aae9ec95017f969c19d4c6d0f9	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_VALIDATE_opbd.json	3180	file	441115cf4e51bc749939e5fa3ab40d16f29ea0be051d5d0a387a996d08588bba	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_VALIDATE_opbd_INDEX.json	2552	file	e18cbda51cd9b6e8a2e20c31473e8e25d62af77fba5efa54150fa07aa1489a28	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_VALIDATE_prop.json	3180	file	b63e055b4b05218e9b812c880d529707a9916120740687b5ea2817539721fdfc	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_VALIDATE_prop_INDEX.json	2552	file	341e7f0590b8361c05e78adde199c59ea728e3bf8c91ad97d08bdcdd29411a36	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_VALIDATE_trak.json	3180	file	4467ef4255d2d816fd58829a240ffc344940a8f1664fbb99075a0d20fe97d2b3	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgxval.FT_VALIDATE_trak_INDEX.json	2552	file	801d3e805f1552a622e75e8a2d3dc92b23e23a3b9c6876af6ace0ced0d76f33c	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgzip.FT_Gzip_Uncompress.json	7615	file	6d3aeeac877035d7151b12e7acdff97ea805d388a1f4b46694b71da3793bd59f	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftgzip.FT_Stream_OpenGzip.json	5898	file	f6a0a6f25153d18e9dede8b1f083b633fdc6ebd85eec0959252df6d594fae6bd	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftimage.FT_BBox.json	12055	file	fd04b1d4866788a9e83b5473ea60e32d0e12e0697383ab0f6c080c909a2a18a9	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftimage.FT_Bitmap.json	37353	file	8bfb2f5a6f9f7d4d9342a3a24cb6aa51b04b15741d95a3db81ed0d79963a1521	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftimage.FT_CURVE_TAG.json	3161	file	bf14dbcb07d6a57809cd19e2dc1b55f414ec5f775920ff1e707ba310cd6bcaae	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftimage.FT_CURVE_TAG_CONIC.json	5701	file	e311cd5dd7938faf2a60496f64442534fcc79fac9e20fc62830564ad2156fb0e	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftimage.FT_CURVE_TAG_CUBIC.json	5885	file	58c19e289eb11941eebf6ecddece1ae193f7de6340b114e9a826ce12e30dc1b4	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftimage.FT_CURVE_TAG_HAS_SCANMODE.json	3384	file	bb335c35767ac16545da7ebe25ff786f8a6a1a50430b5d616acbacc5826b4fbf	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftimage.FT_CURVE_TAG_ON.json	5540	file	01a4cc3f28855807f7c98b2d3269bb4c9b7ead81a52398c1253c9294d555277c	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftimage.FT_CURVE_TAG_TOUCH_BOTH.json	54821	file	59822cd7d787df383056e16dbcb2c969fa2b27783836151d641d2010e786e722	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftimage.FT_CURVE_TAG_TOUCH_X.json	6316	file	c5202cb64d9ebe09fc1d5aedd5f3b7c1634f8dd3a29fc0a975569bd497a99715	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftimage.FT_CURVE_TAG_TOUCH_Y.json	6318	file	28c723c937640f807fb08f5736f1556b4a17a1c60729219dfedc6797903ff47a	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftimage.FT_GLYPH_FORMAT_BITMAP.json	3774	file	2b76a482c73683e588221334866b6f0c9b6312ec55dc18706972a9dea67acafb	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftimage.FT_GLYPH_FORMAT_COMPOSITE.json	1881	file	f20d9daf71752824c094f3805d478bd974514c364b1c61783612ac182831cf2a	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftimage.FT_GLYPH_FORMAT_NONE.json	1818	file	f638e6481d650416332ecac986a596dd7b8e54ea2f0dfa65a0c7de3ba5bb5280	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftimage.FT_GLYPH_FORMAT_OUTLINE.json	14682	file	f84b59ea62dcd9de5642ac88fc516fee970f3ce6bd13f51cdd3c45fa0a7313ed	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftimage.FT_GLYPH_FORMAT_PLOTTER.json	2081	file	b11377ee79f0413e918af847dc914c26a797e85a68c8e83d7fd19025abc0f0cb	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftimage.FT_GLYPH_FORMAT_SVG.json	4690	file	073dbc568874c214367cee87e7a9079af7978bd7bb425f31b2b5fd464f4099c6	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftimage.FT_Glyph_Format.json	4478	file	2ed24bf73b0d340dca497f0592fbcc671c266ea217d8eee20fef8fbc54eb5bdb	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftimage.FT_IMAGE_TAG.json	4818	file	ed54db2d1e58d6f3cfc83daad40bc7c09c4caa1036a618bcdbbdadc1fe0da68c	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftimage.FT_OUTLINE_CONTOURS_MAX.json	2736	file	91e671b63bdb6ec34527683e120d57b075d788b8e8f753146e7aabf823483d68	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftimage.FT_OUTLINE_EVEN_ODD_FILL.json	3230	file	25bab1b1929917b0dfd91fa08defb3272ec4e84817b00bfa06ee9baba1137ad8	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftimage.FT_OUTLINE_HIGH_PRECISION.json	8137	file	236c07843d712e9698f05921336c151746eeacac326b69b2e588996b85eda323	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftimage.FT_OUTLINE_IGNORE_DROPOUTS.json	4918	file	a4baafc90ff5999d4c335772772f8698e2a6d3eabea4cf7d2edc8d5493070bbc	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftimage.FT_OUTLINE_INCLUDE_STUBS.json	3364	file	755fce8f201fa4d5acb8d7b64b796a4c5268ca2b4672db2c52f15e7989475d54	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftimage.FT_OUTLINE_NONE.json	4838	file	0c7aa1409411487deaa6c5f4e12b6bc42282846f4092740be8aff5e93df03df1	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftimage.FT_OUTLINE_OVERLAP.json	6324	file	6f504c9dec5c995c662a9e5f289dc21ebde8de6e1347f87bdf63c527f4ed9702	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftimage.FT_OUTLINE_OWNER.json	3336	file	d2d2de9b2bf63123c9e7b14e842489c51b3dd9c10b8e52ecc42c655bbbadc590	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
tests/fixtures/inputs/public-api/ftimage.FT_OUTLINE_POINTS_MAX.json	2718	file	d80d0425b51a65954d229aad5292335418a62f9260b1850805561c54ef2fdfb6	-	keep-public-contract	R03	Executable public API parity input validated against tests/manifest.yaml.
